tweet_id,user_id,user_name,followers,following,likes,retweets,date,reply_to_id,reply_to_username,user_mentions_ids,user_mentions_names,text,retweet_from_id,retweet_from_username,retweet_from_tweet_id
1273228365009387520,1261939181762367488,BDB_BE,2,163,0,131,2020-06-17 12:17:52,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273228295954407426,4180729480,christe31187281,21,49,0,26,2020-06-17 12:17:35,,,['133663801'],['BFMTV'],RT @BFMTV: INFO BFMTV - Manifestations des soignants: un policier lynché au sol va porter plainte https://t.co/BPzB0qeBPJ https://t.co/Otd0…,133663801,BFMTV,1273195681163984896
1273228238299566088,701550654893006853,yangtseetune,27,152,0,131,2020-06-17 12:17:22,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273228167818498048,126507472,Ladjiclass,2247,587,0,131,2020-06-17 12:17:05,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273228166946066433,224419316,Husky_31,344,1621,0,131,2020-06-17 12:17:05,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273228121077100544,1150568667354161152,JulHis2,12,40,0,131,2020-06-17 12:16:54,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273228097547100160,246851551,harmakhis_77,806,908,1,0,2020-06-17 12:16:48,,,[],[],"Allô la police ?
On a détecté un ""Miguel"" qui aime bien taper , alors que ce n'est pas nécessaire, un autre travail devrait lui convenir , mais pas policier https://t.co/84Zqgo6Jge https://t.co/VRJa0jjKgo",,,
1273228082594353153,1148487114293743616,NovaJunky,34,870,0,131,2020-06-17 12:16:44,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273228065297096704,820694904850567168,DayGautier,1474,885,0,18,2020-06-17 12:16:40,,,['104034000'],['Cemil'],"RT @Cemil: En haut, une violente infirmière surpayée et surarmée jettant un rocher en direction de la police.

En bas, un vaillant policier…",104034000,Cemil,1273181134856302593
1273228030224281607,1252584525789569025,GonzaGonzales9,4,48,0,131,2020-06-17 12:16:32,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273228011043602433,988724972016357376,Sanjugoban,16,189,0,131,2020-06-17 12:16:27,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227970442862593,924649996678549504,nninnaa_a,357,485,0,131,2020-06-17 12:16:18,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227952004698112,937381248841977856,revmondiale,184,435,0,131,2020-06-17 12:16:13,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227949572063234,1660465572,Theo_Lrs,349,177,0,55,2020-06-17 12:16:13,,,['544573927'],['ReacNoire'],"RT @ReacNoire: Je viens de capter que quand elle dit être malade, le policier répond ""fallait y réfléchir avant"".

Ah la police, la républi…",544573927,ReacNoire,1273135869613006848
1273227904747528198,955468630107488257,marieLouvv,225,1186,0,131,2020-06-17 12:16:02,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227900305715201,425991223,HerzatzFish,401,537,0,131,2020-06-17 12:16:01,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227813101895680,959571239718318080,NanaBalorda,10,147,0,131,2020-06-17 12:15:40,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227758894809090,1259628535272148993,glowinlou,27,41,0,131,2020-06-17 12:15:27,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227693585293318,1231610524871294978,ULQNCPLM,1,24,0,131,2020-06-17 12:15:12,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227686807310336,160018965,Adamas_FR,1125,614,0,131,2020-06-17 12:15:10,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227651331887105,898243293284372481,MoonlightBlois,242,287,0,131,2020-06-17 12:15:02,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227606213701633,764819698840109056,ervisayasan,374,131,0,131,2020-06-17 12:14:51,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227515373510656,973633886755356673,GBOU66,2065,175,0,131,2020-06-17 12:14:29,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227442459676672,19067740,fonzybanana,1966,1980,0,131,2020-06-17 12:14:12,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227432410177536,206902044,ConradMaj,441,865,0,131,2020-06-17 12:14:09,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227409136005122,1113894301816250369,Yessah__2,314,244,0,131,2020-06-17 12:14:04,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227370409984000,1243172113277759494,Hbd40323184,65,133,0,131,2020-06-17 12:13:55,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227321445580800,34885604,FrcRomana,2571,4996,0,131,2020-06-17 12:13:43,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227297517195265,993784228805570560,CHYREN777,30,2,0,3,2020-06-17 12:13:37,,,['866583522399617026'],['slhistopol'],RT @slhistopol: La #Révolution marque aussi une rupture dans l'austérité de la #tenue du #policier (robe ou habit noirs) avec l'introductio…,866583522399617026,slhistopol,1268084489919574016
1273227234392899586,283923911,CyrilMM,145,636,0,131,2020-06-17 12:13:22,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273227080336134144,1263513890542977025,NoOneNotMeAnonS,6,68,0,131,2020-06-17 12:12:46,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226997322461192,1025197435,LeBobophobe,2197,2469,0,0,2020-06-17 12:12:26,1232346482491219971,BRAVpolicier,"['1232346482491219971', '1226792830095568896']","['BRAVpolicier', 'vast_victor']","@BRAVpolicier @vast_victor La justice je connais un peu pour avoir été juré en cour d'assises. La police je connais bien le gaz lacrymogène et le bruit des grenades ... La délicatesse du policier qui raconte la découverte d'un ""machabe"" devant la famille de la victime durant le procès aussi ...",,,
1273226933816393729,25379361,sergepsg,356,608,0,131,2020-06-17 12:12:11,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226828669489155,752126458789789696,gwendal_93,93,503,0,131,2020-06-17 12:11:46,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226807752491011,2475273294,Esteb_Soriano,785,1715,0,131,2020-06-17 12:11:41,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226762692984833,914408536582606849,SebSebPP,416,649,0,131,2020-06-17 12:11:30,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226748109389826,471236899,Maxime_Coquelet,106,72,0,131,2020-06-17 12:11:26,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226726072598528,827817925973245952,CIENDAVGOS,828,2208,0,131,2020-06-17 12:11:21,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226709735821313,1081602342615683073,grlwedying,91,142,0,131,2020-06-17 12:11:17,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226669348859904,867428787797012481,ElisabethGAILL3,703,442,0,0,2020-06-17 12:11:08,1620331386,PASCAL57ME,"['1620331386', '125041033']","['PASCAL57ME', 'millerofficiel']","@PASCAL57ME @millerofficiel Pour les policiers racistes minoritaires 🤔 Déja plus de 50% votent FN , puis écoutez ce policier lanceur d'alerte «Il y a une déferlante de haine raciale sur des échanges entre les fonctionnaires de police» https://t.co/4xbUTvfDB8",,,
1273226666970660864,1155430856187633664,CarmelliMichel,137,215,0,131,2020-06-17 12:11:07,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226550478082048,15849179,Totolezheros,394,1266,0,131,2020-06-17 12:10:39,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226473994944521,1214478375546499073,Tamarsim1,243,956,0,131,2020-06-17 12:10:21,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226460799647744,159580022,Iva0809,93,142,0,131,2020-06-17 12:10:18,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226407590735872,1219950964326764546,au_roses,16,18,0,29,2020-06-17 12:10:05,,,['847396122'],['PoliceNationale'],RT @PoliceNationale: [#PoliceJunior] Notre mini-reporter Clémentine rencontre aujourd'hui la brigade équestre. Avec les #cavaliers de la Po…,847396122,PoliceNationale,1273171340200157187
1273226373369409537,823941871328260097,valientecumbia,126,1832,0,131,2020-06-17 12:09:57,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226241857015809,967862029,abysspsg,450,4999,0,131,2020-06-17 12:09:26,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226221623619584,958424401481003008,pol_lepoulpe,22,207,0,131,2020-06-17 12:09:21,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273226074390962179,2950900429,kidcoziboi,339,195,0,55,2020-06-17 12:08:46,,,['544573927'],['ReacNoire'],"RT @ReacNoire: Je viens de capter que quand elle dit être malade, le policier répond ""fallait y réfléchir avant"".

Ah la police, la républi…",544573927,ReacNoire,1273135869613006848
1273225998289588225,3407210764,ADiablesse15,581,1884,0,131,2020-06-17 12:08:28,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225930501218304,1248155451683979264,svirgola2,62,145,0,131,2020-06-17 12:08:11,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225906434252800,748237243932901376,jsauvage7,60,182,0,131,2020-06-17 12:08:06,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225878542090240,1199707304205176837,JMLiotierFR,51,139,0,131,2020-06-17 12:07:59,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225762804568064,356219780,mich_fay,21,523,0,131,2020-06-17 12:07:31,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225747759599618,2440304186,palindnilap,145,84,0,131,2020-06-17 12:07:28,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225699793473538,2458354850,LaurenceDANIEAU,840,948,0,131,2020-06-17 12:07:16,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225606751301633,821222633727553545,lennykayek,11,602,0,131,2020-06-17 12:06:54,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225602150039553,19379865,LawraProut,2708,1014,0,131,2020-06-17 12:06:53,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225597683105794,1107642059673030656,DubuissonAurli1,78,163,0,131,2020-06-17 12:06:52,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225528124870656,402808917,scalap_fr,75,65,0,131,2020-06-17 12:06:35,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225415348404231,444926334,Oticia_,566,95,0,55,2020-06-17 12:06:09,,,['544573927'],['ReacNoire'],"RT @ReacNoire: Je viens de capter que quand elle dit être malade, le policier répond ""fallait y réfléchir avant"".

Ah la police, la républi…",544573927,ReacNoire,1273135869613006848
1273225410747289601,24023766,wwbtoi,65,81,0,131,2020-06-17 12:06:07,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225401070956544,1376509650,KyokanOtoko,338,175,0,131,2020-06-17 12:06:05,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225395190534146,742093696540282880,GuillaumeQ1T1,11916,2549,0,131,2020-06-17 12:06:04,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225343852326913,1197856546719485953,charl0ne,270,404,0,131,2020-06-17 12:05:52,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225332447944705,704690275982118913,TheZen6,11,38,0,131,2020-06-17 12:05:49,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225232287961088,809768861688037376,Insoumis_Yvelin,1772,709,0,131,2020-06-17 12:05:25,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225168211644421,1054437606459670529,Patchanka3,116,226,0,131,2020-06-17 12:05:10,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225150301962241,560327477,facuvillier,352,188,0,131,2020-06-17 12:05:05,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225137526054912,54740760,Looping_,2500,213,0,131,2020-06-17 12:05:02,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225113299759107,831495476004401154,Redko791,187,191,0,131,2020-06-17 12:04:57,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273225064574595072,206125363,MANUE_G,897,2444,0,131,2020-06-17 12:04:45,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224944609099778,2331747024,Gjpvernant,38864,37797,0,131,2020-06-17 12:04:16,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224898249396224,2366191460,marshaka74,17,20,0,131,2020-06-17 12:04:05,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224897121091585,2905559416,Patrick49000P,780,438,0,131,2020-06-17 12:04:05,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224801814024192,1238635383430184963,JimmyZoo2,36,39,0,0,2020-06-17 12:03:42,,,[],[],La Putin de la mère a l état à ces agents bande de fils de Putin fuck la police je vous baise haut et fort et sachez bande de Putin le jour ou j ai une galère je préfère mourir que de vous appelez bande de fils de put de policier raciste !! Il me dégoûte c est trop la vie https://t.co/qz2E120tj4,,,
1273224768238518272,859497531511885824,EkolectiV,264,512,0,131,2020-06-17 12:03:34,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224763327078400,3115927369,nanaquipique,1679,904,0,0,2020-06-17 12:03:33,1000054742968684551,haldrix2,"['1000054742968684551', '1556419213']","['haldrix2', 'Kitty_Maggy']","@haldrix2 @Kitty_Maggy Donc pour vous quand la police interpelle sur motif légitime c'est symptomatique d'un état policier ? Quand les racailles ne sont pas emmerdées moi j'appelle ça de l'injustice sociale, pas un état policier.",,,
1273224737829859328,1251248505663950849,DelphineDionnet,15,86,0,131,2020-06-17 12:03:27,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224705659543559,2873754773,guerintoto1,102,373,0,131,2020-06-17 12:03:19,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224705118556162,988356126369632256,PoliceNat_22,1555,166,0,29,2020-06-17 12:03:19,,,['847396122'],['PoliceNationale'],RT @PoliceNationale: [#PoliceJunior] Notre mini-reporter Clémentine rencontre aujourd'hui la brigade équestre. Avec les #cavaliers de la Po…,847396122,PoliceNationale,1273171340200157187
1273224698332151813,108434962,lapin47,9835,7428,0,131,2020-06-17 12:03:18,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224647430025216,718442981003542534,warped_wood,227,1705,0,131,2020-06-17 12:03:05,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224621836439553,1691922318,Maelberrag,25,111,0,131,2020-06-17 12:02:59,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224609828163585,154195881,SubstanceM,599,1576,0,131,2020-06-17 12:02:57,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
1273224604421668867,468716366,Freuuh,19,255,0,131,2020-06-17 12:02:55,,,['1086940088217600000'],['CerveauxNon'],"RT @CerveauxNon: policier 1 : pas de violence hein, on est filmés
policier 2 : reçu ! reçu !

Votre police républicaine là...
#LiberezFarid…",1086940088217600000,CerveauxNon,1273222597505884160
